Valtueña, J. A.	Valtueña, José Antonio	http://datos.bne.es/resource/XX1104719	http://viaf.org/viaf/86779951
Valtueña Borque, J. A.	Valtueña, José Antonio	http://datos.bne.es/resource/XX1104719	http://viaf.org/viaf/86779951
Vázquez, José María	Vázquez, José María	http://datos.bne.es/resource/XX1430049	http://viaf.org/viaf/87183805
Vázquez	Vázquez, José María	http://datos.bne.es/resource/XX1430049	http://viaf.org/viaf/87183805
Vestris, Bernardo	Vestris, Bernardo	http://datos.bne.es/resource/XX1765265
Villar Guerrero, Juan Manuel	Villar Guerrero, Juan Manuel	http://datos.bne.es/resource/XX1631190
Guerrero, Juan	Villar Guerrero, Juan Manuel	http://datos.bne.es/resource/XX1631190
Leunam	Villar Guerrero, Juan Manuel	http://datos.bne.es/resource/XX1631190
Veselovskii, Fedor Pavlovich	Veselovskii, Fedor Pavlovich	http://datos.bne.es/resource/XX1765263
Vestelunga, Giovanni Battista	Vestelunga, Giovanni Battista	http://datos.bne.es/resource/XX1765264
Veyerman, Ulric de Jacob	Veyerman, Ulric de Jacob	http://datos.bne.es/resource/XX1765269
Valcárcel	Valcárcel	http://datos.bne.es/resource/XX5042800
Valcárcel Álvarez, Nacho	Valcárcel	http://datos.bne.es/resource/XX5042800
Vettori, Pietro	Vettori, Pietro	http://datos.bne.es/resource/XX1765267
Vetweis, Bernardinus	Vetweis, Bernardinus	http://datos.bne.es/resource/XX1765268
Vilar Fernández, Juan Manuel	Vilar Fernández, Juan Manuel	http://datos.bne.es/resource/XX1113982	http://viaf.org/viaf/86805721
Vilar Fernández, Juan M.	Vilar Fernández, Juan Manuel	http://datos.bne.es/resource/XX1113982	http://viaf.org/viaf/86805721
Villoria, Secundino	Villoria, Secundino	http://datos.bne.es/resource/XX1094898	http://viaf.org/viaf/16072237
Villoria, S.	Villoria, Secundino	http://datos.bne.es/resource/XX1094898	http://viaf.org/viaf/16072237
Villoria Andreu, Secundino	Villoria, Secundino	http://datos.bne.es/resource/XX1094898	http://viaf.org/viaf/16072237
Villoria Andreu, Secundino E.	Villoria, Secundino	http://datos.bne.es/resource/XX1094898	http://viaf.org/viaf/16072237
Vázquez de Acuña, Isidoro	Vázquez de Acuña, Isidoro	http://datos.bne.es/resource/XX1148105
Veragüe, Pedro de	Veragüe, Pedro de	http://datos.bne.es/resource/XX1400341
Via, Felix	Via, Felix	http://datos.bne.es/resource/XX1765271
Vidal, Manuel	Vidal, Manuel	http://datos.bne.es/resource/XX1009579	http://viaf.org/viaf/53831231	http://viaf.org/viaf/262078916
