Walls, H. J.	Walls, H. J.	http://datos.bne.es/resource/XX1157007
Wirth, Dick	Wirth, Dick	http://datos.bne.es/resource/XX1161110
West, Thomas D.	West, Thomas D.	http://datos.bne.es/resource/XX1494550
Wilcox, John A.	Wilcox, John A.	http://datos.bne.es/resource/XX1495178
Wilcox, Ella Wheeler	Wilcox, Ella Wheeler	http://datos.bne.es/resource/XX1495175
Wilcox, Francis D.	Wilcox, Francis D.	http://datos.bne.es/resource/XX1495176
Walinsky, Louis Joseph	Walinsky, Louis Joseph	http://datos.bne.es/resource/XX1485642
Waline, Marcel	Waline, Marcel	http://datos.bne.es/resource/XX1485641
Wilcox, E. A.	Wilcox, E. A.	http://datos.bne.es/resource/XX1495173
Wilcox, E. V.	Wilcox, E. V.	http://datos.bne.es/resource/XX1495174
Walker, B.	Walker, B.	http://datos.bne.es/resource/XX1485647
Westman, Karl Gustaf	Westman, Karl Gustaf	http://datos.bne.es/resource/XX4606493
Walker, Alan. D.	Walker, Alan. D.	http://datos.bne.es/resource/XX1485646
Wilcox, Aimee	Wilcox, Aimee	http://datos.bne.es/resource/XX1495172
Walker, A. Earl	Walker, A. Earl	http://datos.bne.es/resource/XX1485644
Wilcock, John	Wilcock, John	http://datos.bne.es/resource/XX1495170
Waleffe, Maurice de	Waleffe, Maurice de	http://datos.bne.es/resource/XX1485626
Winkles, Dorothy Reimer	Winkles, Dorothy Reimer	http://datos.bne.es/resource/XX1465117
Wilson, John	Wilson, John	http://datos.bne.es/resource/XX1147522	http://viaf.org/viaf/99894842	http://libris.kb.se/resource/auth/319080	http://viaf.org/viaf/27168519
Wilson, John D.	Wilson, John	http://datos.bne.es/resource/XX1147522	http://viaf.org/viaf/99894842	http://libris.kb.se/resource/auth/319080	http://viaf.org/viaf/27168519
Winkler, Martin M.	Winkler, Martin M.	http://datos.bne.es/resource/XX1465116
Windisch, Uli	Windisch, Uli	http://datos.bne.es/resource/XX1465115
Wimmer, Heinz	Wimmer, Heinz	http://datos.bne.es/resource/XX1465114
Winstanley, Michael J.	Winstanley, Michael J.	http://datos.bne.es/resource/XX1465119
Winner, Fred	Winner, Fred	http://datos.bne.es/resource/XX1465118
White, Mus	White, Mus	http://datos.bne.es/resource/XX1487193
Waclawowicz, Stanislaw	Waclawowicz, Stanislaw	http://datos.bne.es/resource/XX1669931
Willoughby, Barbara M.	Willoughby, Barbara M.	http://datos.bne.es/resource/XX1465113
Wilbert, Johannes	Wilbert, Johannes	http://datos.bne.es/resource/XX978233	http://viaf.org/viaf/109498297
West, Kingsley	West, Kingsley	http://datos.bne.es/resource/XX1494536
Williamson, Joel	Williamson, Joel	http://datos.bne.es/resource/XX1465112
West, Martin Elgar	West, Martin Elgar	http://datos.bne.es/resource/XX1494537
Williams, Stephanie Angela	Williams, Stephanie Angela	http://datos.bne.es/resource/XX1465111
Walker, Gregory	Walker, Gregory	http://datos.bne.es/resource/XX964460	http://viaf.org/viaf/64132305	http://d-nb.info/gnd/103796096	http://viaf.org/viaf/226024827
West, Richard C.	West, Richard C.	http://datos.bne.es/resource/XX1494544
West, Ranyard	West, Ranyard	http://datos.bne.es/resource/XX1494543
West, Stanley A.	West, Stanley A.	http://datos.bne.es/resource/XX1494546
West, Robert	West, Robert	http://datos.bne.es/resource/XX1494545
Wilczynski, Jozef	Wilczynski, Jozef	http://datos.bne.es/resource/XX1495188
Wendt, Alexander	Wendt, Alexander	http://datos.bne.es/resource/XX1487197
Weibel, Luc	Weibel, Luc	http://datos.bne.es/resource/XX1327380
Walmsley, Peter	Walmsley, Peter	http://datos.bne.es/resource/XX1157018
Walmsley, D. J.	Walmsley, D. J.	http://datos.bne.es/resource/XX1157016
West, Philip William	West, Philip William	http://datos.bne.es/resource/XX1494541
Walford, Frank	Walford, Frank	http://datos.bne.es/resource/XX1485630
Wilcox, Robert K.	Wilcox, Robert K.	http://datos.bne.es/resource/XX1495184
Wilcox, Stanley	Wilcox, Stanley	http://datos.bne.es/resource/XX1495185
Wilcox, Walter W.	Wilcox, Walter W.	http://datos.bne.es/resource/XX1495186
Walgrave, Jan Hendrik	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Walgrave, J. H.	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Walgrave, J.	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Walgrave, Jan-Baptist Josef	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Walgrave, Henricus	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Walgrave, Jan Henricus	Walgrave, Jan Hendrik	http://datos.bne.es/resource/XX1485631
Wilczek, Franciszka	Wilczek, Franciszka	http://datos.bne.es/resource/XX1495187
Walgrave, V.	Walgrave, V.	http://datos.bne.es/resource/XX1485634
Wilcox, Thomas	Wilcox, Thomas	http://datos.bne.es/resource/XX1495182
Wilcox, R. Turner	Wilcox, R. Turner	http://datos.bne.es/resource/XX1495183	http://viaf.org/viaf/110093088	http://d-nb.info/gnd/132572753	http://libris.kb.se/resource/auth/101972
Wilcox, Ruth Turner	Wilcox, R. Turner	http://datos.bne.es/resource/XX1495183	http://viaf.org/viaf/110093088	http://d-nb.info/gnd/132572753	http://libris.kb.se/resource/auth/101972
Wertheimer, Oscar von	Wertheimer, Oscar von	http://datos.bne.es/resource/XX1075649	http://viaf.org/viaf/85865941	http://d-nb.info/gnd/102068224
Wieselgren, Oscar	Wieselgren, Oscar	http://datos.bne.es/resource/XX1495108
Wieselgren, O.	Wieselgren, Oscar	http://datos.bne.es/resource/XX1495108
Wiesener, Louis	Wiesener, Louis	http://datos.bne.es/resource/XX1495109
Widdowson, Peter	Widdowson, Peter	http://datos.bne.es/resource/XX1469126
