Seitz, Joannes Christianus	Seitz, Johann Christian	http://datos.bne.es/resource/XX1753708
Seiz, Jo. Christian.	Seitz, Johann Christian	http://datos.bne.es/resource/XX1753708
Seiz, Johann Christian	Seitz, Johann Christian	http://datos.bne.es/resource/XX1753708
Schröder, Hans-Christoph	Schröder, Hans Christoph	http://datos.bne.es/resource/XX903216	http://viaf.org/viaf/51702427	http://d-nb.info/gnd/115470492
Solís	Solís	http://datos.bne.es/resource/XX1613619
Schaufelberger, Joannes	Schaufelberger, Joannes	http://datos.bne.es/resource/XX1756335
Saiz, José Ramón	Saiz, José Ramón	http://datos.bne.es/resource/XX993151	http://viaf.org/viaf/19911631
Saiz Fernández, José Ramón	Saiz, José Ramón	http://datos.bne.es/resource/XX993151	http://viaf.org/viaf/19911631
Schaumburg, Johann Gottfried	Schaumburg, Johann Gottfried	http://datos.bne.es/resource/XX1756336
Schaustheen, Fulgentius	Schaustheen, Fulgentius	http://datos.bne.es/resource/XX1756337
Sonnenfels, Joseph von	Sonnenfels, Joseph von	http://datos.bne.es/resource/XX1755202
Wiener von Sonnenfels, Josef	Sonnenfels, Joseph von	http://datos.bne.es/resource/XX1755202
Wiener, Joseph	Sonnenfels, Joseph von	http://datos.bne.es/resource/XX1755202
Schbert, Dominicus Prosperus	Schbert, Dominicus Prosperus	http://datos.bne.es/resource/XX1756338
Sullam, Elizabeth	Sullam, Elizabeth	http://datos.bne.es/resource/XX935496	http://viaf.org/viaf/63033136
Schardius, Simon	Schardius, Simon	http://datos.bne.es/resource/XX1756331
Soulatges, Jean Antoine	Soulatges, Jean Antoine	http://datos.bne.es/resource/XX1755201
Soulatges, J. A.	Soulatges, Jean Antoine	http://datos.bne.es/resource/XX1755201
Salaville, Jean-Baptiste	Salaville, Jean Baptiste	http://datos.bne.es/resource/XX1748864
Salaville, Jean Baptiste	Salaville, Jean Baptiste	http://datos.bne.es/resource/XX1748864
Scharff, Gottfried Balthasar	Scharff, Gottfried Balthasar	http://datos.bne.es/resource/XX1756332
Suárez, Marcial	Suárez, Marcial	http://datos.bne.es/resource/XX1063971	http://viaf.org/viaf/68958510	http://d-nb.info/gnd/13739070X	http://www.idref.fr/029389771/id
