Marsy, François-Marie de	Marsy, François Marie de	http://datos.bne.es/resource/XX1685538
Mast	Mast	http://datos.bne.es/resource/XX1024608
Messerschmidt, Georg	Messerschmidt, Georg	http://datos.bne.es/resource/XX937857	http://viaf.org/viaf/100160732	http://viaf.org/viaf/56647005
Marshall, William	Marshall, William	http://datos.bne.es/resource/XX1685531
Marshall, Joseph	Marshall, Joseph	http://datos.bne.es/resource/XX1685530
Menéndez, Fernando	Menéndez, Fernando	http://datos.bne.es/resource/XX826654	http://viaf.org/viaf/51852911
Menéndez, José Fernando	Menéndez, Fernando	http://datos.bne.es/resource/XX826654	http://viaf.org/viaf/51852911
Menéndez García, Fernando	Menéndez, Fernando	http://datos.bne.es/resource/XX826654	http://viaf.org/viaf/51852911
Menéndez García, J. F.	Menéndez, Fernando	http://datos.bne.es/resource/XX826654	http://viaf.org/viaf/51852911
Marcos, Juan Antonio	Marcos, Juan Antonio	http://datos.bne.es/resource/XX1638285
Mastelloni, Andrea	Mastelloni, Andrea	http://datos.bne.es/resource/XX1024613
Mandeville, Jean	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Mandavila, Juan de	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Mandevilla, Juan de	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Mandeville, John,	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Mandeville, Juan de	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Mandevilla, Joan de	Mandeville, Jean	http://datos.bne.es/resource/XX879280	http://viaf.org/viaf/78770305	http://d-nb.info/gnd/118730606	http://libris.kb.se/resource/auth/74057
Massaguer, I.	Massaguer, I.	http://datos.bne.es/resource/XX1638289	http://viaf.org/viaf/87375920
Marc Anthony	Marc Anthony	http://datos.bne.es/resource/XX1033006	http://viaf.org/viaf/6587053	http://d-nb.info/gnd/134315723
Morton, Richard	Morton, Richard	http://datos.bne.es/resource/XX1041372
Marshall, Humphry	Marshall, Humphry	http://datos.bne.es/resource/XX1685529
Marticristiá, J.	Marticristiá, J.	http://datos.bne.es/resource/XX830498	http://viaf.org/viaf/87633668
Martínez Chumillas, Manuel	Martínez Chumillas, Manuel	http://datos.bne.es/resource/XX1320010	http://viaf.org/viaf/9071635	http://viaf.org/viaf/267412016
Macarro, Mariano	Macarro, Mariano	http://datos.bne.es/resource/XX823889	http://viaf.org/viaf/87614627
Macarro Rangel, Mariano	Macarro, Mariano	http://datos.bne.es/resource/XX823889	http://viaf.org/viaf/87614627
Martelotto, Francesco	Martelotto, Francesco	http://datos.bne.es/resource/XX1685546
Muñoz Puelles, Vicente	Muñoz Puelles, Vicente	http://datos.bne.es/resource/XX982871	http://viaf.org/viaf/17271954	http://www.idref.fr/030767199/id
Muñoz Puelles, V.	Muñoz Puelles, Vicente	http://datos.bne.es/resource/XX982871	http://viaf.org/viaf/17271954	http://www.idref.fr/030767199/id
Marteliere, Pierre de la	Marteliere, Pierre de la	http://datos.bne.es/resource/XX1685545
Martellino, Giuseppe	Martellino, Giuseppe	http://datos.bne.es/resource/XX1685549
Martelli, Vincenzio	Martelli, Vincenzio	http://datos.bne.es/resource/XX1685548
Martelli, C.	Martelli, C.	http://datos.bne.es/resource/XX1685547
Marrocchi, M.	Marrocchi, M.	http://datos.bne.es/resource/XX1432495	http://viaf.org/viaf/87185034
Marrocchi, Marcello	Marrocchi, M.	http://datos.bne.es/resource/XX1432495	http://viaf.org/viaf/87185034
Marrochi, Marcello	Marrocchi, M.	http://datos.bne.es/resource/XX1432495	http://viaf.org/viaf/87185034
Mesía de Tovar, Alonso,	Mesía de Tovar, Alonso,	http://datos.bne.es/resource/XX1030539
Martí y Viladamor, Francisco	Martí y Viladamor, Francisco	http://datos.bne.es/resource/XX1704622
Moncada, C.	Moncada, C.	http://datos.bne.es/resource/XX840737	http://viaf.org/viaf/87659785
Moncada, César	Moncada, C.	http://datos.bne.es/resource/XX840737	http://viaf.org/viaf/87659785
Orfila, Gabriel	Moncada, C.	http://datos.bne.es/resource/XX840737	http://viaf.org/viaf/87659785
Orfila Montero, Gabriel	Moncada, C.	http://datos.bne.es/resource/XX840737	http://viaf.org/viaf/87659785
Marteau, Martin	Marteau, Martin	http://datos.bne.es/resource/XX1685540
Mesiatsev, N. N.	Mesiatsev, N. N.	http://datos.bne.es/resource/XX1030541
Moreira, Antonio Leal	Moreira, Antonio Leal	http://datos.bne.es/resource/XX1776618	http://viaf.org/viaf/69235480
Moffett, Thomas	Moffett, Thomas	http://datos.bne.es/resource/XX1761653
Modrego, Ricardo	Modrego, Ricardo	http://datos.bne.es/resource/XX1035126	http://viaf.org/viaf/58625897	http://d-nb.info/gnd/134464370
Modrego	Modrego, Ricardo	http://datos.bne.es/resource/XX1035126	http://viaf.org/viaf/58625897	http://d-nb.info/gnd/134464370
Modrego Vigaray, Ricardo	Modrego, Ricardo	http://datos.bne.es/resource/XX1035126	http://viaf.org/viaf/58625897	http://d-nb.info/gnd/134464370
Vigaray	Modrego, Ricardo	http://datos.bne.es/resource/XX1035126	http://viaf.org/viaf/58625897	http://d-nb.info/gnd/134464370
Martínez Imbert, Claudio	Martínez Imbert, Claudio	http://datos.bne.es/resource/XX1320029	http://viaf.org/viaf/6805583	http://d-nb.info/gnd/143164503
McNeill, William Hardy	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
McNeill, William H.	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
Mac Neill, William H.	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
MacNeill, William Hardy	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
Mac Neill, William Hardy	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
MacNeill, William H.	McNeill, William Hardy	http://datos.bne.es/resource/XX944664	http://viaf.org/viaf/22130451	http://d-nb.info/gnd/12023324X	http://dbpedia.org/resource/William_Hardy_McNeill	http://viaf.org/viaf/39401403
Margunio, Massimo	Margunio, Massimo	http://datos.bne.es/resource/XX1761658
Margunio, Máximo	Margunio, Massimo	http://datos.bne.es/resource/XX1761658
Mastandrea, Paolo	Mastandrea, Paolo	http://datos.bne.es/resource/XX989532	http://viaf.org/viaf/27101533	http://d-nb.info/gnd/115078452
Mastandrea, P.	Mastandrea, Paolo	http://datos.bne.es/resource/XX989532	http://viaf.org/viaf/27101533	http://d-nb.info/gnd/115078452
Mills, Gordon	Mills, Gordon	http://datos.bne.es/resource/XX825543	http://viaf.org/viaf/87619196	http://d-nb.info/gnd/134689984	http://dbpedia.org/resource/Gordon_Mills	http://viaf.org/viaf/79731908
Marx, Groucho	Marx, Groucho	http://datos.bne.es/resource/XX949487	http://viaf.org/viaf/120720626	http://d-nb.info/gnd/118578502	http://libris.kb.se/resource/auth/225820	http://dbpedia.org/resource/Groucho_Marx
Marx, Julius H.	Marx, Groucho	http://datos.bne.es/resource/XX949487	http://viaf.org/viaf/120720626	http://d-nb.info/gnd/118578502	http://libris.kb.se/resource/auth/225820	http://dbpedia.org/resource/Groucho_Marx
Mendoza, Bernardino de	Mendoza, Bernardino de	http://datos.bne.es/resource/XX1144613	http://viaf.org/viaf/165808	http://d-nb.info/gnd/128465085	http://dbpedia.org/resource/Bernardino_de_Mendoza
Mendoça, Bernardino de	Mendoza, Bernardino de	http://datos.bne.es/resource/XX1144613	http://viaf.org/viaf/165808	http://d-nb.info/gnd/128465085	http://dbpedia.org/resource/Bernardino_de_Mendoza
Marsden, William	Marsden, William	http://datos.bne.es/resource/XX1179371
Malclès,	Malclès,	http://datos.bne.es/resource/XX1012864
Marth, Francesco	Marth, Francesco	http://datos.bne.es/resource/XX1685555
Martens, Oscar	Martens, Oscar	http://datos.bne.es/resource/XX1685554
Martí, Emeterio	Martí, Emeterio	http://datos.bne.es/resource/XX1685557
Martín Abril, Francisco Javier	Martín Abril, Francisco Javier	http://datos.bne.es/resource/XX981376	http://viaf.org/viaf/53188780
Juan	Martín Abril, Francisco Javier	http://datos.bne.es/resource/XX981376	http://viaf.org/viaf/53188780
Martín Abril, F. Xavier	Martín Abril, Francisco Javier	http://datos.bne.es/resource/XX981376	http://viaf.org/viaf/53188780
Martín Abril, Francisco J.	Martín Abril, Francisco Javier	http://datos.bne.es/resource/XX981376	http://viaf.org/viaf/53188780
Magister	Magister	http://datos.bne.es/resource/XX1012057
Martena, Giovan Battista	Martena, Giovan Battista	http://datos.bne.es/resource/XX1685550
Martens, Frédéric	Martens, Frédéric	http://datos.bne.es/resource/XX1685553
Montesquieu, Charles-Louis de Secondat,	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Montesquieu	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Montesquieu, Charles Louis de	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Montesquieu, Charles Louis de Secondat,	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Secondat, Charles de	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Secondat, Charles de,	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Secondat, Charles Louis de	Montesquieu, Charles Louis de Secondat,	http://datos.bne.es/resource/XX991710	http://viaf.org/viaf/27069096	http://www.idref.fr/027383881/id	http://libris.kb.se/resource/auth/194426	http://d-nb.info/gnd/118583670	http://dbpedia.org/resource/Montesquieu
Merchán, Chucho	Merchán, Chucho	http://datos.bne.es/resource/XX1029888
Masarnau, Santiago	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Masarnau, J. de	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Masarnau, S. de	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Masarnau Fernández, Santiago	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Masarnau, Santiago de	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Masarnau Fernández, Santiago de	Masarnau, Santiago	http://datos.bne.es/resource/XX1059203	http://dbpedia.org/resource/Santiago_Masarnau_Fern%C3%A1ndez	http://viaf.org/viaf/39641984	http://d-nb.info/gnd/122849000
Marcos Marín, Francisco	Marcos Marín, Francisco	http://datos.bne.es/resource/XX1129568	http://dbpedia.org/resource/Francisco_A._Marcos-Mar%C3%ADn	http://viaf.org/viaf/33223648	http://d-nb.info/gnd/135767652	http://libris.kb.se/resource/auth/194663
Marcos Marín, F.	Marcos Marín, Francisco	http://datos.bne.es/resource/XX1129568	http://dbpedia.org/resource/Francisco_A._Marcos-Mar%C3%ADn	http://viaf.org/viaf/33223648	http://d-nb.info/gnd/135767652	http://libris.kb.se/resource/auth/194663
Marcos-Marín, Francisco A.	Marcos Marín, Francisco	http://datos.bne.es/resource/XX1129568	http://dbpedia.org/resource/Francisco_A._Marcos-Mar%C3%ADn	http://viaf.org/viaf/33223648	http://d-nb.info/gnd/135767652	http://libris.kb.se/resource/auth/194663
Mena Cantero, Francisco	Mena Cantero, Francisco	http://datos.bne.es/resource/XX959553	http://viaf.org/viaf/48375564	http://d-nb.info/gnd/143852574
Mateos, Antonio	Mateos, Antonio	http://datos.bne.es/resource/XX1505382	http://viaf.org/viaf/87231489
Mateos, A.	Mateos, Antonio	http://datos.bne.es/resource/XX1505382	http://viaf.org/viaf/87231489
Mezières, Philippe de	Mezières, Philippe de	http://datos.bne.es/resource/XX1031159
Mazuelas Mazuelas, Francisco Javier	Mazuelas Mazuelas, Francisco Javier	http://datos.bne.es/resource/XX1026731	http://viaf.org/viaf/86587308
Mazuelas, Francisco Javier	Mazuelas Mazuelas, Francisco Javier	http://datos.bne.es/resource/XX1026731	http://viaf.org/viaf/86587308
McGinn, Marie	McGinn, Marie	http://datos.bne.es/resource/XX972645	http://viaf.org/viaf/12458939	http://d-nb.info/gnd/129786330
MacLuskie, Kathleen	MacLuskie, Kathleen	http://datos.bne.es/resource/XX1061625	http://viaf.org/viaf/41880484
Morillas, Nicolás	Morillas, Nicolás	http://datos.bne.es/resource/XX1035131	http://viaf.org/viaf/86608064
Murry, Ted	Murry, Ted	http://datos.bne.es/resource/XX1048365	http://viaf.org/viaf/41596848
Morales García, Gerónimo	Morales García, Gerónimo	http://datos.bne.es/resource/XX1110147	http://viaf.org/viaf/86796403
Mattei, Loreto	Mattei, Loreto	http://datos.bne.es/resource/XX1025605
Mentelle, François-Simon	Mentelle, François Simon	http://datos.bne.es/resource/XX1453023
Martiañez, Manuel	Martiañez, Manuel	http://datos.bne.es/resource/XX1685568
Martiano, Próspero	Martiano, Próspero	http://datos.bne.es/resource/XX1685567
Martial de Sairet, Jean Baptiste	Martial de Sairet, Jean Baptiste	http://datos.bne.es/resource/XX1685566
Miškinis, Vytautas	Miškinis, Vytautas	http://datos.bne.es/resource/XX1152021	http://dbpedia.org/resource/Vytautas_Mi%C5%A1kinis	http://viaf.org/viaf/107543056	http://d-nb.info/gnd/13519797X
Michelena, Luis	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Michelena, L.	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Michelena Elissalt, Luis	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Mitxelena, K.	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Mitxelena, Koldo	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Mitxelena Elissalt, Koldo	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Mitxelena, Luis	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Mitxelena Elissalt, Luis	Michelena, Luis	http://datos.bne.es/resource/XX1053652	http://viaf.org/viaf/49241578	http://www.idref.fr/028535405/id	http://d-nb.info/gnd/119161257	http://dbpedia.org/resource/Koldo_Mitxelena
Maffia, Pedro M.	Maffia, Pedro M.	http://datos.bne.es/resource/XX886956	http://viaf.org/viaf/66181713	http://d-nb.info/gnd/135319269	http://dbpedia.org/resource/Pedro_Maffia
Minerva V., Elizondo	Minerva V., Elizondo	http://datos.bne.es/resource/XX1571103
Montesano, Gustavo Néstor	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Montesano, G. N.	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Montesano, Gustavo	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Montesano, Gustavo N.	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Montesano González, Gustavo	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Montesano González, Gustavo Néstor	Montesano, Gustavo Néstor	http://datos.bne.es/resource/XX1052517	http://viaf.org/viaf/86648633
Méndez, José	Méndez, José	http://datos.bne.es/resource/XX879293	http://viaf.org/viaf/69318465
Maximin D'Aix	Maximin D' Aix	http://datos.bne.es/resource/XX1026096
Martinelli	Martinelli	http://datos.bne.es/resource/XX1348516
Meseguer Andreu, Manuel	Meseguer Andreu, Manuel	http://datos.bne.es/resource/XX890050	http://viaf.org/viaf/87776314
Mor de Fuentes, José	Mor de Fuentes, José	http://datos.bne.es/resource/XX843977	http://viaf.org/viaf/139212	http://d-nb.info/gnd/11937496X	http://www.idref.fr/030586321/id
Moez de Iturbide, Miguel	Moez de Iturbide, Miguel	http://datos.bne.es/resource/XX1034581
Martos, Ana	Martos, Ana	http://datos.bne.es/resource/XX988347	http://viaf.org/viaf/88009232
Martos Ibáñez, Ana	Martos, Ana	http://datos.bne.es/resource/XX988347	http://viaf.org/viaf/88009232
Moffat, Margaret M.	Moffat, Margaret M.	http://datos.bne.es/resource/XX1034583
Marín Cubillos, Lucas	Marín Cubillos, Lucas	http://datos.bne.es/resource/XX1684938
Morales, José	Morales, José	http://datos.bne.es/resource/XX1287820
Méndez Mercado, Luis Miguel	Méndez Mercado, Luis Miguel	http://datos.bne.es/resource/XX1028988
Molina Carballo, Antonio	Molina Carballo, Antonio	http://datos.bne.es/resource/XX1035140	http://viaf.org/viaf/86608093
Molina Carballo, A.	Molina Carballo, Antonio	http://datos.bne.es/resource/XX1035140	http://viaf.org/viaf/86608093
Mendelson, Elliott	Mendelson, Elliott	http://datos.bne.es/resource/XX869279	http://viaf.org/viaf/66512007	http://d-nb.info/gnd/121929035
Manuel de San Buenaventura	Manuel de San Buenaventura	http://datos.bne.es/resource/XX1354304
Martignoni, Girolamo Andrea	Martignoni, Girolamo Andrea	http://datos.bne.es/resource/XX1685570
Madoz, Pascual	Madoz, Pascual	http://datos.bne.es/resource/XX995044	http://dbpedia.org/resource/Pascual_Madoz	http://viaf.org/viaf/54161967	http://d-nb.info/gnd/119040786
Madoz e Ibáñez, Pascual	Madoz, Pascual	http://datos.bne.es/resource/XX995044	http://dbpedia.org/resource/Pascual_Madoz	http://viaf.org/viaf/54161967	http://d-nb.info/gnd/119040786
MacCreedie, Ian	MacCreedie, Ian	http://datos.bne.es/resource/XX1637117
Martín, Andrés	Martín, Andrés	http://datos.bne.es/resource/XX1685572
Manuel de Jaen	Manuel de Jaen	http://datos.bne.es/resource/XX1354303
Martín, Benjamín	Martín, Benjamín	http://datos.bne.es/resource/XX1685573
Martin, Claude	Martin, Claude	http://datos.bne.es/resource/XX1685574
Montacutius, Richardus	Montacutius, Richardus	http://datos.bne.es/resource/XX1271716
Martín, Gabriel	Martín, Gabriel	http://datos.bne.es/resource/XX1685576
Manuel María de Sanlucar de Barrameda	Manuel María de Sanlucar de Barrameda	http://datos.bne.es/resource/XX1431845
Martin, Jacques	Martin, Jacques	http://datos.bne.es/resource/XX1685578
Mestres	Mestres	http://datos.bne.es/resource/XX1614915
Morath, Inge	Morath, Inge	http://datos.bne.es/resource/XX1100598	http://viaf.org/viaf/96547289	http://d-nb.info/gnd/119073358	http://libris.kb.se/resource/auth/319596	http://dbpedia.org/resource/Inge_Morath
Morath, I.	Morath, Inge	http://datos.bne.es/resource/XX1100598	http://viaf.org/viaf/96547289	http://d-nb.info/gnd/119073358	http://libris.kb.se/resource/auth/319596	http://dbpedia.org/resource/Inge_Morath
Masip Bracons, Laura	Masip Bracons, Laura	http://datos.bne.es/resource/XX1724527	http://viaf.org/viaf/43798552
Masip, Laura	Masip Bracons, Laura	http://datos.bne.es/resource/XX1724527	http://viaf.org/viaf/43798552
Masip i Bracons, Laura	Masip Bracons, Laura	http://datos.bne.es/resource/XX1724527	http://viaf.org/viaf/43798552
MacIver, Robert M.	MacIver, Robert M.	http://datos.bne.es/resource/XX1010868	http://dbpedia.org/resource/Robert_Morrison_MacIver	http://viaf.org/viaf/14833236	http://libris.kb.se/resource/auth/230848	http://d-nb.info/gnd/124559042	http://viaf.org/viaf/204309643
Moreri, Louis	Moreri, Louis	http://datos.bne.es/resource/XX1619100
Miguel, José de	Miguel, José de	http://datos.bne.es/resource/XX1056577	http://viaf.org/viaf/63255002	http://viaf.org/viaf/255655202
Miguel Rivas, José de	Miguel, José de	http://datos.bne.es/resource/XX1056577	http://viaf.org/viaf/63255002	http://viaf.org/viaf/255655202
Mondino, Adolfo A.	Mondino, Adolfo A.	http://datos.bne.es/resource/XX1630700	http://viaf.org/viaf/87368488
Muñiz Rodríguez, Mauro	Muñiz Rodríguez, Mauro	http://datos.bne.es/resource/XX1631522	http://viaf.org/viaf/87369390
Muñiz, Mauro	Muñiz Rodríguez, Mauro	http://datos.bne.es/resource/XX1631522	http://viaf.org/viaf/87369390
Muñiz Rodríguez de la Cerra, Mauro	Muñiz Rodríguez, Mauro	http://datos.bne.es/resource/XX1631522	http://viaf.org/viaf/87369390
Merivale, John Herman	Merivale, John Herman	http://datos.bne.es/resource/XX1530699
Monzo, Osese	Monzo, Osese	http://datos.bne.es/resource/XX1110123	http://viaf.org/viaf/86796333
Martín de San José	Martín de San José	http://datos.bne.es/resource/XX1019422
Magenti Chelvi, Leopoldo	Magenti Chelvi, Leopoldo	http://datos.bne.es/resource/XX890066	http://viaf.org/viaf/87776367
Magenti, Leopoldo	Magenti Chelvi, Leopoldo	http://datos.bne.es/resource/XX890066	http://viaf.org/viaf/87776367
Montañes Benito, José Manuel	Montañes Benito, José Manuel	http://datos.bne.es/resource/XX1110120	http://viaf.org/viaf/86796314
Martínez Villar, Julián	Martínez Villar, Julián	http://datos.bne.es/resource/XX1320058	http://viaf.org/viaf/87098544
Martínez V., Julián	Martínez Villar, Julián	http://datos.bne.es/resource/XX1320058	http://viaf.org/viaf/87098544
Montoya, José María	Montoya, José María	http://datos.bne.es/resource/XX1110121	http://viaf.org/viaf/86796322	http://viaf.org/viaf/267452019
Montoya, José Mª	Montoya, José María	http://datos.bne.es/resource/XX1110121	http://viaf.org/viaf/86796322	http://viaf.org/viaf/267452019
Montoya, J. M. 	Montoya, José María	http://datos.bne.es/resource/XX1110121	http://viaf.org/viaf/86796322	http://viaf.org/viaf/267452019
Montoya, José M.	Montoya, José María	http://datos.bne.es/resource/XX1110121	http://viaf.org/viaf/86796322	http://viaf.org/viaf/267452019
Montoya López, José María	Montoya, José María	http://datos.bne.es/resource/XX1110121	http://viaf.org/viaf/86796322	http://viaf.org/viaf/267452019
Machin, Ambrosio	Machin, Ambrosio	http://datos.bne.es/resource/XX1010648
Miguélez, Xosé Luís	Miguélez, Xosé Luís	http://datos.bne.es/resource/XX1783373	http://viaf.org/viaf/87569007
Miguélez Saínza, Xosé Luís	Miguélez, Xosé Luís	http://datos.bne.es/resource/XX1783373	http://viaf.org/viaf/87569007
Manau, Juan	Manau, Juan	http://datos.bne.es/resource/XX1650134	http://viaf.org/viaf/36310841
Manau Valor, Juan	Manau, Juan	http://datos.bne.es/resource/XX1650134	http://viaf.org/viaf/36310841
Montoro Gutiérrez, José	Montoro Gutiérrez, José	http://datos.bne.es/resource/XX1100592	http://viaf.org/viaf/86769396
Morató, Benito	Morató, Benito	http://datos.bne.es/resource/XX1501605	http://viaf.org/viaf/87227198
Morató i Maynou, Benet	Morató, Benito	http://datos.bne.es/resource/XX1501605	http://viaf.org/viaf/87227198
Martelli, A.	Martelli, A.	http://datos.bne.es/resource/XX1571931
Morgado Asensio, Óscar	Morgado Asensio, Óscar	http://datos.bne.es/resource/XX1156995	http://viaf.org/viaf/86903478
Morgado, Óscar	Morgado Asensio, Óscar	http://datos.bne.es/resource/XX1156995	http://viaf.org/viaf/86903478
Martin, Thomas	Martin, Thomas	http://datos.bne.es/resource/XX1685585
Martín de Callar y Descallar, Próspero de	Martín de Callar y Descallar, Próspero de	http://datos.bne.es/resource/XX1685586
Marce	Marce	http://datos.bne.es/resource/XX1665808
Martín Llaudes, Nicolás	Martín Llaudes, Nicolás	http://datos.bne.es/resource/XX863263	http://viaf.org/viaf/87709841
Martin, Roger	Martin, Roger	http://datos.bne.es/resource/XX1685584
Martín de Chassiron, Pierre-Mathieu	Martín de Chassiron, Pierre Mathieu	http://datos.bne.es/resource/XX1685589
Márquez Villanueva, Francisco	Márquez Villanueva, Francisco	http://datos.bne.es/resource/XX916601	http://viaf.org/viaf/70080302	http://d-nb.info/gnd/132063387
Martin Carramolino, Pedro Nolasco	Martin Carramolino, Pedro Nolasco	http://datos.bne.es/resource/XX1685587
Muñoz Díaz, Jesús	Muñoz Díaz, Jesús	http://datos.bne.es/resource/XX969682	http://viaf.org/viaf/57891639	http://viaf.org/viaf/3485791
Maldonado, Alonso	Maldonado, Alonso	http://datos.bne.es/resource/XX1012898
Maso	Maso	http://datos.bne.es/resource/XX4423112
Martorell de Lete, Catalina	Martorell de Lete, Catalina	http://datos.bne.es/resource/XX1320062	http://viaf.org/viaf/87098559
Krusky, W.	Martorell de Lete, Catalina	http://datos.bne.es/resource/XX1320062	http://viaf.org/viaf/87098559
Mastri, Bartolomeo	Mastri, Bartolomeo	http://datos.bne.es/resource/XX1024640	http://viaf.org/viaf/90600040
