笑笑生	Xiaoxiaosheng	http://datos.bne.es/resource/XX4721511	http://viaf.org/viaf/173494907	http://viaf.org/viaf/43084014
Erudito de las Carcajadas de Langling	Xiaoxiaosheng	http://datos.bne.es/resource/XX4721511	http://viaf.org/viaf/173494907	http://viaf.org/viaf/43084014
Xardel, Dominique	Xardel, Dominique	http://datos.bne.es/resource/XX1174991
Xérica, Ramón de	Xérica, Ramón de	http://datos.bne.es/resource/XX996809
Xifré Casas, José	Xifré Casas, José	http://datos.bne.es/resource/XX1408611
Xambo Descamps, Sebastián	Xambo Descamps, Sebastián	http://datos.bne.es/resource/XX1120189	http://viaf.org/viaf/41594781	http://viaf.org/viaf/263003356
Descamps, Sebastián	Xambo Descamps, Sebastián	http://datos.bne.es/resource/XX1120189	http://viaf.org/viaf/41594781	http://viaf.org/viaf/263003356
Xambo Descamps, S.	Xambo Descamps, Sebastián	http://datos.bne.es/resource/XX1120189	http://viaf.org/viaf/41594781	http://viaf.org/viaf/263003356
Xalón, Sebastián	Xalón, Sebastián	http://datos.bne.es/resource/XX1771884	http://viaf.org/viaf/87553868
Ximénez Marcilla Torre, Juan Antonio	Ximénez Marcilla Torre, Juan Antonio	http://datos.bne.es/resource/XX1162535
Ximénez, Francisco	Ximénez, Francisco	http://datos.bne.es/resource/XX1122987	http://viaf.org/viaf/14805551
Ximénez, Francisco de	Ximénez, Francisco	http://datos.bne.es/resource/XX1122987	http://viaf.org/viaf/14805551
Ximénez Samaniego, José	Ximénez Samaniego, José	http://datos.bne.es/resource/XX1162536
Ximénez de Samaniego, José	Ximénez Samaniego, José	http://datos.bne.es/resource/XX1162536
Xicota, Miguel	Xicota, Miguel	http://datos.bne.es/resource/XX1568637
Xicota Cabre, José M.	Xicota Cabre, José M.	http://datos.bne.es/resource/XX1497048
Xinran	Xinran	http://datos.bne.es/resource/XX1539982	http://viaf.org/viaf/71615604	http://d-nb.info/gnd/128358858	http://www.idref.fr/070752516/id	http://libris.kb.se/resource/auth/220672	http://dbpedia.org/resource/Xue_Xinran
Xinran, Xue	Xinran	http://datos.bne.es/resource/XX1539982	http://viaf.org/viaf/71615604	http://d-nb.info/gnd/128358858	http://www.idref.fr/070752516/id	http://libris.kb.se/resource/auth/220672	http://dbpedia.org/resource/Xue_Xinran
Xérica, Pablo de	Xérica, Pablo de	http://datos.bne.es/resource/XX1497044
X. Y. Z.	X. Y. Z.	http://datos.bne.es/resource/XX1259955
Xercavins, Francisco de Paula	Xercavins, Francisco de Paula	http://datos.bne.es/resource/XX1497043
Xargay, Emília	Xargay, Emília	http://datos.bne.es/resource/XX1122154	http://viaf.org/viaf/89871430	http://d-nb.info/gnd/138313245	http://viaf.org/viaf/213326358
Xargay i Pagès, Emília	Xargay, Emília	http://datos.bne.es/resource/XX1122154	http://viaf.org/viaf/89871430	http://d-nb.info/gnd/138313245	http://viaf.org/viaf/213326358
