Pavón Rodríguez, Manuel	Pavón Rodríguez, Manuel	http://datos.bne.es/resource/XX999533	http://viaf.org/viaf/76347064	http://d-nb.info/gnd/129309664
Pohl, Frederik	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Andrews, Elton	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
MacCreigh, James	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Pohl, F.	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Pohl, Frederick	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Pool, F.	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Wylie, Dirk	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Andrews, Elton V.	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Wilson, Dirk	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Pohl, Frederik George,	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
McCann, Edson	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Park, Jordan	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
Fleur, Paul	Pohl, Frederik	http://datos.bne.es/resource/XX1114215	http://dbpedia.org/resource/Frederik_Pohl	http://viaf.org/viaf/110843895	http://d-nb.info/gnd/119327716
